attempt_count,hint_count,type,first_action,Average_confidence(CONFUSED),tot_seconde_diff,cognitive_score
1,0,2,0,0.0,162.0,3
9,4,2,0,0.0769230769230769,76.0,2
1,0,1,0,1.0,4.0,3
2,0,2,0,0.0,56.0,2
1,0,3,0,0.911765,7.0,3
5,3,2,0,0.0,349.0,2
2,0,2,0,0.0,69.0,2
3,1,2,0,0.0,195.0,2
4,1,2,0,0.0,49.0,2
1,1,2,1,0.0,21.0,2
3,1,1,0,0.0,25.0,2
1,0,2,0,0.0,59.0,3
1,0,3,0,0.0,49.0,3
2,0,2,0,0.4626865,34.0,2
5,0,2,0,0.0,31.0,2
3,0,2,0,0.3333333333333333,55.0,2
1,0,2,0,0.978947,7.0,3
1,0,1,0,0.939394,20.0,3
4,3,2,0,0.1341991428571428,93.0,2
4,1,2,0,0.0,70.0,2
5,1,0,0,0.0,77.0,1
1,0,0,0,0.0,20.0,3
1,0,3,0,0.0,12.0,3
1,0,3,0,0.0,50.0,2
1,0,3,0,0.0,66.0,3
3,3,2,0,0.0,17.0,2
1,0,1,0,0.978947,14.0,3
3,1,2,0,0.0,16.0,2
1,0,2,0,1.0,24.0,3
1,0,1,0,0.911765,6.0,3
1,0,1,0,0.0,443.0,3
4,0,2,0,0.0,89.0,2
4,3,2,0,0.0,30.0,2
2,0,1,0,0.0,43.0,2
1,0,1,0,0.0,64.0,3
3,0,2,0,0.0,48.0,2
1,0,3,0,0.0,111.0,3
3,1,1,0,0.0,116.0,2
5,0,1,0,0.0,373.0,2
1,0,3,0,0.0,17.0,3
1,0,1,0,0.911765,7.0,2
3,0,1,0,0.0,23.0,2
2,0,1,0,0.0,68.0,2
1,0,1,0,0.0,255.0,3
1,0,1,0,0.0,187.0,3
2,0,2,0,0.0,52.0,2
1,0,1,0,0.0,47.0,3
2,2,2,0,0.0,31.0,2
1,0,2,0,0.0,102.0,3
2,1,1,0,0.0,158.0,2
2,0,2,0,0.0,553.0,2
3,1,2,0,0.0,381.0,2
2,0,1,0,0.0,92.0,2
1,0,2,0,0.0,128.0,3
6,3,2,0,0.0,1211461.0,2
2,0,2,0,0.0,15.0,1
2,3,2,0,0.0,89.0,2
3,0,2,0,0.0,66.0,2
3,0,2,0,0.0,51.0,2
2,1,2,0,0.0,106.0,2
2,0,2,0,0.0,225.0,1
1,0,1,0,0.0,31.0,1
1,0,2,0,1.0,14.0,3
3,4,2,0,0.925373,604176.0,2
9,4,2,0,0.0,53.0,2
3,0,2,0,0.0,50.0,2
4,0,2,0,0.0,44.0,2
1,0,2,0,1.0,16.0,3
3,4,2,0,0.0,37.0,1
2,0,1,0,0.5,237.0,2
4,0,2,0,0.2348485,36.0,2
4,0,2,0,0.0,45.0,2
3,3,2,0,0.0,47.0,2
4,0,2,0,0.0,20.0,2
3,3,2,0,0.0,90.0,2
1,0,3,0,1.0,54.0,3
1,0,2,0,0.0,110.0,3
1,0,1,0,0.0,36.0,3
2,0,2,0,0.4732825,8.0,2
2,1,2,0,0.0,28.0,2
2,3,2,0,0.0,38.0,2
3,4,2,0,0.0,40.0,2
2,0,2,0,0.0,65.0,2
1,0,1,0,0.0,59.0,2
2,1,2,0,0.0,46.0,2
4,0,1,0,0.19375,16.0,1
7,4,2,0,0.0,13857.0,2
2,4,2,0,0.1589743333333333,27.0,2
1,0,2,0,0.939394,39.0,3
2,2,2,1,0.0,52.0,2
2,0,2,0,0.5,51.0,1
3,3,0,0,0.0,26.0,2
1,0,0,0,0.0,17.0,3
1,0,0,0,0.0,15.0,3
5,0,2,0,0.0,110.0,2
6,0,2,0,0.0,130.0,2
2,0,2,0,0.484375,31.0,2
3,0,3,0,0.3333333333333333,35.0,2
2,4,2,0,0.0,36.0,2
2,0,2,0,0.0,100.0,2
1,0,3,0,0.0,27.0,1
4,4,2,0,0.0,42.0,1
4,0,2,0,0.0,113.0,2
3,0,2,0,0.0,39.0,1
1,0,2,0,0.978947,14.0,3
2,0,2,0,0.484375,24.0,2
2,2,2,0,0.25,37.0,2
1,0,1,0,0.0,66.0,3
4,0,2,0,0.25,164.0,2
5,4,2,0,0.0,73.0,2
1,0,1,0,0.0,65.0,3
3,0,2,0,0.0,126.0,2
2,4,2,0,0.0,103.0,2
1,3,2,1,0.0,40.0,2
4,2,2,0,0.0,62.0,2
1,0,1,0,0.0,123.0,3
1,4,2,1,0.2,73.0,2
2,4,2,0,0.1666666666666666,42.0,2
1,1,2,1,0.0,18.0,2
3,0,2,0,0.0,53.0,2
1,2,2,1,0.0,20.0,2
1,0,1,0,0.0,309.0,3
1,0,3,0,0.0,9.0,2
1,0,1,0,1.0,22.0,3
4,0,2,0,0.0,253399.0,1
3,0,2,0,0.0,154.0,2
6,2,2,0,0.0,159.0,2
3,0,2,0,0.0,7.0,2
3,0,2,0,0.0,30.0,2
2,0,2,0,0.0,21.0,1
1,0,1,0,0.0,303.0,3
2,1,1,0,0.0,330.0,2
2,4,2,0,0.0,342.0,2
4,1,1,0,0.0,112.0,2
1,0,1,0,0.0,131.0,3
4,0,2,0,0.0,35.0,2
1,1,2,1,0.0,231.0,2
1,0,3,0,0.0,54.0,3
2,1,1,0,0.0,9.0,2
4,1,1,0,0.0,287683.0,2
1,0,1,0,0.96875,17.0,3
1,0,1,0,0.0,139.0,3
3,1,1,0,0.25,24.0,2
1,0,2,0,0.0,62.0,3
1,0,3,0,1.0,10.0,2
2,3,2,0,0.3865968,25.0,2
1,0,1,0,0.0,111.0,2
3,3,2,0,0.0,391.0,2
4,0,2,0,0.0,78744.0,2
3,0,2,0,0.0,164.0,2
1,0,2,0,0.0,449.0,3
1,4,2,1,0.0,12.0,1
2,0,2,0,0.0,34.0,2
3,3,2,0,0.0,28.0,2
3,3,2,0,0.1614583333333333,54.0,2
2,4,2,0,0.0,98.0,2
1,0,1,0,0.0,371.0,3
1,0,2,0,0.0,43.0,3
1,0,1,0,0.0,24.0,1
3,0,2,0,0.0,105.0,2
1,0,2,0,0.0,160.0,3
7,0,2,0,0.0,157.0,2
3,0,1,0,0.0,69.0,2
1,0,1,0,0.0,19.0,2
1,0,2,0,1.0,17.0,3
1,0,2,0,0.0,89.0,3
3,3,2,0,0.0,70.0,2
1,1,1,1,0.0,116.0,1
1,0,1,0,1.0,50.0,3
2,0,1,0,0.0,45.0,2
1,1,2,1,0.0,53.0,1
2,3,2,1,0.0,39.0,2
1,0,2,0,1.0,15.0,3
2,2,2,0,0.25,26.0,2
2,0,3,0,0.0,22.0,2
3,1,1,0,0.0,28.0,2
3,4,2,0,0.0,42.0,2
1,0,1,0,0.0,76.0,3
2,0,2,0,0.0,35.0,1
2,0,2,0,0.0,118.0,2
2,2,2,0,0.0,89.0,2
1,0,2,0,0.0,86.0,3
1,0,0,0,0.0,16.0,2
1,0,2,0,0.0,211.0,3
1,0,2,0,0.0,164.0,3
1,0,3,0,0.0,72.0,3
1,0,3,0,0.0,21.0,3
1,0,1,0,0.0,159.0,1
1,0,2,0,1.0,54.0,3
1,0,3,0,0.0,26.0,3
1,0,3,0,0.0,40.0,3
1,0,3,0,0.0,26.0,2
1,0,3,0,0.0,44.0,3
1,0,1,0,0.96875,130.0,3
2,3,2,0,0.3845192,25.0,2
2,0,2,0,0.0,7.0,2
2,0,2,0,0.4894735,7.0,2
3,4,2,0,0.1383928571428571,28.0,1
2,2,2,0,0.0,27.0,2
6,2,2,0,0.0,35.0,2
3,3,2,0,0.0,37.0,2
2,3,2,0,0.0,45.0,2
1,0,2,0,0.0,440.0,3
5,0,2,0,0.0,72.0,2
2,0,2,0,0.0,20.0,1
1,0,1,0,0.0,109.0,3
5,0,2,0,0.0,49.0,2
4,3,1,0,0.0,166.0,2
1,0,2,0,0.0,105.0,3
2,0,2,0,0.0,47.0,2
1,0,2,0,0.0,143.0,3
5,0,2,0,0.0,145.0,2
6,0,1,0,0.0,28.0,2
5,0,2,0,0.0,315.0,2
2,1,1,0,0.0,63.0,2
5,1,2,0,0.0,110.0,1
2,0,1,0,0.0,55.0,2
2,0,1,0,0.0,64.0,2
1,0,1,0,0.0,104.0,3
1,0,1,0,0.0,216.0,3
2,1,1,0,0.0,240.0,2
3,0,2,0,0.3084576666666666,40.0,2
3,3,2,0,0.0,52.0,2
3,4,2,0,0.0,64.0,2
4,0,1,0,0.0,67.0,2
2,0,1,0,0.0,27.0,2
3,0,2,0,0.0,36.0,2
3,0,1,0,0.0,41.0,2
2,0,1,0,0.0,84.0,2
3,1,1,0,0.0,32.0,2
1,0,1,0,0.978947,13.0,3
1,0,2,0,1.0,37.0,3
4,4,2,0,0.3084576666666666,286437.0,2
1,0,2,0,0.0,105461.0,3
1,0,2,0,0.0,74730.0,3
5,3,2,1,0.0,58.0,2
3,0,2,0,0.0,27.0,2
2,1,2,0,0.0,43.0,2
1,3,2,1,0.0,96.0,1
3,1,1,0,0.25,35.0,2
4,0,2,0,0.0,40.0,2
4,0,2,0,0.4894735,19.0,2
1,0,2,0,0.0,120.0,3
3,0,2,0,0.0,24.0,2
1,0,1,0,0.0,82.0,2
3,2,2,0,0.189313,33.0,2
1,0,1,0,0.0,107.0,3
1,0,2,0,0.984127,121.0,3
2,0,1,0,0.0,343.0,2
3,0,2,0,0.0,12.0,2
3,1,2,0,0.2348485,102.0,2
1,0,2,0,0.0,64.0,3
2,0,2,0,0.0,81.0,1
2,0,1,0,0.0,30.0,2
2,0,2,0,0.5,11.0,2
2,0,2,0,0.0,188.0,2
2,0,3,0,0.0,30.0,2
4,2,2,0,0.0,181.0,2
1,0,2,0,0.0,100.0,3
1,0,1,0,0.0,96.0,3
5,0,2,0,0.0,58.0,2
1,0,2,0,0.978947,11.0,3
1,0,1,0,0.0,319.0,2
6,1,3,0,0.1321961428571428,30.0,2
1,0,3,0,0.0,31.0,3
1,0,1,0,0.0,78.0,3
1,0,1,0,0.0,19.0,1
1,0,1,0,0.0,23.0,2
1,0,3,0,0.0,146.0,2
3,4,2,0,0.2725274285714285,21.0,2
2,0,2,0,0.0,113.0,2
5,0,2,0,0.0,74.0,2
5,4,2,0,0.0,63135.0,2
2,4,2,0,0.0,20.0,2
3,3,2,0,0.0,27.0,2
2,3,2,0,0.0,30.0,2
3,3,2,0,0.3270566666666666,23.0,2
2,3,2,0,0.0,44.0,1
1,0,1,0,0.0,499.0,3
1,0,1,0,0.0,155.0,2
6,3,2,0,0.0,232.0,2
1,0,1,0,0.0,115.0,1
1,0,1,0,0.0,97.0,3
9,3,2,0,0.0,41.0,2
7,0,2,0,0.0,200.0,2
3,2,2,0,0.1878788,66.0,2
1,0,3,0,0.0,45.0,2
1,0,1,0,0.0,249.0,3
3,0,1,0,0.3131313333333333,36.0,2
2,0,1,0,0.0,17.0,2
2,0,1,0,1.0,31.0,2
0,0,1,2,0.0,365.0,2
1,0,2,0,0.0,193.0,3
2,0,1,0,0.0,113.0,2
2,4,2,0,0.0,75.0,2
2,1,1,0,0.0,133.0,2
1,0,1,0,0.0,68.0,3
2,3,2,0,0.0,36.0,2
2,1,2,1,0.0,115.0,2
1,1,1,1,0.0,10.0,2
4,0,2,0,0.4894735,16.0,2
1,0,1,0,0.0,267.0,3
1,0,3,0,0.0,5.0,2
2,1,2,0,0.0,31.0,2
1,3,1,1,0.0,20.0,2
5,1,1,0,0.0,100.0,2
1,0,2,0,0.0,124.0,3
1,0,1,0,0.0,466.0,3
4,0,1,0,0.0,20.0,2
4,0,2,0,0.0,60.0,2
4,0,1,0,0.0,101.0,2
1,0,1,0,0.939394,23.0,3
1,0,2,0,0.0,98.0,3
3,1,1,0,0.0,98.0,2
3,0,1,0,0.0,168.0,2
2,0,1,0,0.5,20.0,2
2,4,2,0,0.0,42.0,2
1,0,1,0,0.0,181.0,3
3,1,1,0,0.0,39.0,2
1,0,2,0,0.978947,16.0,3
2,2,2,0,0.0,40.0,2
2,4,2,0,0.0,146.0,2
4,0,1,0,0.0,65.0,1
2,0,1,0,0.0,33.0,2
2,4,2,0,0.0,32.0,2
8,4,2,0,0.0,785.0,2
4,1,1,0,0.0,98.0,2
2,0,1,0,0.0,76.0,2
2,1,2,0,0.0,58.0,2
1,4,2,1,0.0,8.0,2
3,2,2,0,0.0,27.0,2
1,0,3,0,0.0,36.0,3
1,0,2,0,0.939394,30.0,3
1,0,2,0,0.946565,7.0,3
5,3,2,0,0.239792625,49.0,2
1,3,2,1,0.0,20.0,2
9,0,2,0,0.0,78.0,2
1,0,0,0,0.0,13.0,3
1,1,3,1,0.0,17.0,2
2,0,0,0,0.0,62.0,2
2,3,2,0,0.0,46.0,2
1,0,1,0,0.925373,26.0,2
1,0,3,0,0.0,6.0,2
1,0,3,0,0.0,35.0,3
1,0,3,0,0.0,33.0,2
3,3,2,0,0.0,24.0,2
5,3,2,0,0.365797875,20.0,2
5,0,2,0,0.0,15.0,2
1,0,1,0,1.0,19.0,3
3,1,2,0,0.0,68.0,2
3,0,2,0,0.0,43.0,2
3,3,2,0,0.0,21.0,2
2,0,1,0,0.0,36.0,2
3,3,2,0,0.0,32.0,2
3,0,2,0,0.0,87.0,2
1,0,2,0,0.0,106.0,3
2,3,2,0,0.0,69.0,2
5,0,2,0,0.0,47.0,2
5,4,2,0,0.0,604530.0,2
2,3,1,1,0.0,64.0,2
1,0,1,0,0.0,336.0,1
1,0,1,0,0.0,83.0,3
2,4,1,0,0.0,52.0,2
3,2,1,0,0.3936508,123.0,2
2,1,1,0,0.3333333333333333,21.0,2
3,0,2,0,0.4894735,28.0,2
2,1,1,0,0.0,360.0,2
1,0,2,0,1.0,36.0,3
8,2,2,0,0.0,53.0,2
1,0,1,0,0.0,25.0,1
2,1,1,0,0.0,117.0,2
2,1,1,0,0.0,108.0,2
1,0,3,0,0.0,53.0,2
1,0,1,0,0.0,86.0,3
6,0,2,0,0.1640211666666666,18.0,2
1,0,2,0,0.0,67.0,3
2,3,2,0,0.0,26.0,2
7,1,1,0,0.0,136.0,2
1,0,2,0,0.939394,25.0,3
11,0,2,0,0.0,84436.0,2
3,4,2,0,0.0,31.0,2
2,3,2,0,0.0,24.0,2
2,0,2,0,0.4732825,6.0,2
5,0,2,0,0.5878788,19.0,2
2,0,2,0,0.0,86.0,2
3,3,2,0,0.0,43.0,2
2,2,2,0,0.47633875,23.0,2
3,2,2,0,0.0,109.0,2
2,0,2,0,0.0,104.0,2
3,0,2,0,0.0,76.0,2
4,0,2,0,0.0,32.0,2
2,3,2,0,0.0,37.0,2
2,3,2,0,0.0,22.0,2
8,0,2,0,0.0,71.0,2
5,1,2,0,0.3131313333333333,50.0,2
2,0,2,0,0.5,58.0,2
2,0,2,0,0.0,142.0,2
1,0,2,0,0.978947,10.0,3
6,0,2,0,0.0,345.0,2
5,0,1,0,0.1666666666666666,64.0,2
5,0,1,0,0.0,75.0,2
3,0,2,0,0.0,57.0,2
2,0,2,0,0.0,58.0,2
2,0,1,0,0.0,29.0,1
2,3,2,0,0.0,29.0,2
4,3,2,0,0.0,253.0,2
1,1,2,1,0.0,13.0,2
3,2,2,0,0.0,65.0,1
1,0,1,0,0.0,188.0,1
1,0,2,0,0.0,63.0,3
1,0,0,0,0.0,24.0,3
1,0,0,0,0.0,16.0,3
1,0,3,0,0.0,62.0,3
3,2,2,0,0.0,43.0,2
1,0,3,0,0.0,39.0,3
6,4,2,0,0.0,58.0,2
1,0,1,0,0.0,17.0,2
2,3,2,0,0.0,15.0,2
1,0,1,0,0.0,47.0,2
2,0,2,0,0.0,3049.0,2
3,4,2,0,0.1398495714285714,75.0,2
2,2,2,0,0.0,22.0,2
5,0,2,0,0.0,80.0,2
1,0,2,0,0.0,88.0,3
5,0,2,0,0.0,101.0,2
8,3,2,0,0.0,164.0,2
2,0,2,0,0.469697,39.0,2
3,4,2,0,0.0,49.0,2
1,0,2,0,0.0,248.0,3
2,0,2,0,0.0,106.0,1
2,4,2,0,0.0,26.0,2
1,0,1,0,0.0,199.0,3
1,0,2,0,0.978947,8.0,3
2,0,1,0,0.978947,11.0,2
12,1,2,1,0.303211,469.0,1
1,0,1,0,0.0,468.0,3
9,2,2,0,0.0909090909090909,236.0,2
2,1,1,0,0.0,6.0,2
2,0,1,0,0.4558825,11.0,2
1,0,2,0,0.0,51.0,3
3,3,2,0,0.0,83.0,2
3,0,2,0,0.0,32.0,2
3,2,2,0,0.0,187.0,2
3,1,1,0,0.0,180.0,2
8,3,2,0,0.0,172995.0,2
6,0,2,0,0.0,3120.0,2
3,4,2,0,0.1321961428571428,26.0,2
2,1,1,0,0.0,34.0,2
2,1,1,0,0.0,26.0,2
3,0,1,0,0.0,64.0,2
1,2,2,1,0.0,12.0,1
2,1,1,0,0.3131313333333333,26.0,2
3,1,2,0,0.0,73.0,2
2,3,2,0,0.0,72.0,2
1,0,1,0,0.0,45.0,2
2,0,2,0,0.0,41.0,2
2,4,2,0,0.0,82.0,2
2,4,2,0,0.0,70.0,2
1,0,1,0,0.96875,16.0,3
2,1,1,0,0.0,31.0,2
1,0,3,0,0.0,33.0,3
4,0,3,0,0.0,13.0,1
2,0,2,0,0.0,64.0,2
3,1,2,0,0.25,85.0,2
2,0,2,0,0.0,38.0,1
11,0,2,0,0.0,184.0,2
4,2,2,0,0.1640211666666666,94.0,2
1,0,0,0,0.0,63.0,2
1,0,0,0,0.925373,27.0,2
3,4,1,0,0.0,40.0,2
2,0,2,0,0.0,82.0,2
3,0,2,0,0.0,76.0,1
2,0,2,0,0.0,547.0,2
1,0,1,0,0.0,25.0,2
1,0,1,0,0.978947,11.0,3
1,0,1,0,0.0,26.0,2
2,0,2,0,0.5,25.0,2
4,4,2,0,0.0,45.0,2
5,0,2,0,0.0,89.0,2
5,3,2,0,0.0,36.0,2
1,0,1,0,0.0,121.0,3
1,0,1,0,0.0,126.0,3
2,2,2,1,0.2483975,23.0,2
3,0,1,0,0.0,28.0,2
1,4,2,1,0.0,163.0,2
2,3,2,0,0.0,13.0,2
3,0,1,0,0.0,25.0,2
2,1,1,0,0.0,84.0,2
3,2,2,0,0.0,51.0,2
2,1,2,0,0.0,86.0,2
5,2,2,0,0.1383928571428571,54.0,1
16,4,2,0,0.0,333.0,2
1,0,1,0,0.0,51.0,2
2,2,2,0,0.25,17.0,2
2,0,2,0,0.0,43.0,2
1,0,1,0,1.0,38.0,3
2,0,1,0,0.0,34.0,2
2,0,1,0,0.0,62.0,2
2,0,1,0,0.0,171.0,2
3,3,2,0,0.0,103.0,2
1,0,1,0,0.0,148.0,3
1,0,1,0,1.0,117.0,3
2,0,2,0,0.0,42.0,2
3,0,2,0,0.0,56.0,2
3,2,2,0,0.0,76.0,2
0,0,1,2,0.0,140.0,2
2,0,2,0,0.0,66.0,2
3,0,2,0,0.0,37.0,2
2,0,2,0,0.0,18.0,1
2,0,2,0,0.0,31.0,2
1,0,1,0,1.0,42.0,3
1,0,2,0,0.0,197.0,3
1,0,2,0,1.0,28.0,3
2,0,2,0,0.0,21.0,2
4,3,2,0,0.0,145.0,2
2,0,2,0,0.0,108.0,1
4,0,2,0,0.0,154.0,2
5,0,2,0,0.0,41.0,2
1,0,1,0,0.0,78.0,2
3,2,2,0,0.1968254,104.0,2
1,0,2,0,0.984127,104.0,3
2,3,2,0,0.4,128.0,2
2,0,2,0,0.0,116.0,2
5,4,2,0,0.0,58.0,2
1,0,3,0,0.0,52.0,3
1,0,0,0,0.0,29.0,2
1,0,3,0,0.0,214.0,2
1,0,3,0,0.0,59.0,3
1,0,1,0,0.0,23.0,1
2,0,2,0,0.0,59.0,2
2,3,2,0,0.3788246,41.0,2
1,0,3,0,0.0,36.0,2
6,0,2,0,0.0,1277.0,2
3,4,2,0,0.0,22.0,2
1,0,2,0,0.939394,20.0,3
2,2,2,0,0.476923,24.0,2
3,4,2,0,0.0,33.0,2
2,4,2,0,0.0,136.0,2
3,0,2,0,0.0,44.0,2
3,0,2,0,0.0,163.0,2
1,0,1,0,0.0,235972.0,2
3,3,1,0,0.0,124.0,2
4,3,2,0,0.1419414285714285,19.0,2
1,1,2,1,0.0,50.0,2
1,0,3,0,0.0,37.0,3
1,0,1,0,0.0,63.0,3
1,0,1,0,0.0,51.0,3
6,0,2,0,0.1542288333333333,44.0,1
1,0,1,0,0.0,82.0,3
5,3,1,0,0.0,30.0,2
1,1,1,1,0.0,11.0,2
1,0,2,0,0.0,131.0,3
1,0,1,0,0.984127,142.0,3
2,3,2,0,0.0,64.0,2
3,0,2,0,0.0,71.0,2
6,0,2,0,0.0,29.0,2
2,1,1,0,0.0,38.0,2
2,1,2,0,0.0,13.0,2
1,0,1,0,0.0,136.0,3
3,4,2,0,0.0,34.0,2
1,0,2,0,0.925373,26.0,3
4,0,2,0,0.0,93.0,2
3,0,2,0,0.0,69.0,2
2,4,2,0,0.1655983333333333,28.0,2
1,0,2,0,0.0,206.0,3
4,3,2,1,0.0,89.0,1
2,1,2,0,0.0,623.0,2
3,4,2,0,0.0,177.0,2
1,0,1,0,0.96875,46.0,3
2,0,2,0,0.4732825,16.0,2
1,2,3,1,0.0,113.0,2
1,0,2,0,0.0,92.0,3
2,1,1,0,0.0,283.0,2
2,2,2,1,0.0,40.0,2
4,1,2,0,0.0,48.0,2
1,0,2,0,0.978947,17.0,3
4,0,2,0,0.0,26.0,2
3,1,2,0,0.0,52.0,1
2,0,2,0,0.0,80.0,2
3,4,2,0,0.0,60.0,1
4,0,2,0,0.25,17.0,2
1,4,0,1,0.0,15.0,2
1,0,3,0,0.0,65.0,3
1,0,3,0,0.0,141.0,3
3,2,2,0,0.0,48.0,2
5,3,2,0,0.0,231.0,2
1,4,2,1,0.0,27.0,2
3,0,2,0,0.0,38.0,1
3,4,2,0,0.0,105.0,2
1,0,2,0,1.0,31.0,3
5,0,2,0,0.0,48.0,2
1,0,1,0,0.0,76.0,2
1,0,1,0,0.0,35.0,2
5,0,2,0,0.182353,33.0,2
3,0,2,0,0.0,211.0,2
2,0,1,0,0.0,21.0,2
4,1,1,0,0.0,63.0,2
2,0,1,0,0.0,70.0,2
1,0,2,0,0.0,290.0,3
2,0,2,0,0.4920635,11.0,2
3,0,2,0,0.0,109.0,2
3,0,1,0,0.0,32.0,2
4,3,2,0,0.0,203.0,1
2,5,1,0,0.0,53.0,2
7,0,1,0,0.0,47.0,2
1,0,3,0,0.0,40.0,2
7,0,2,0,0.0,37.0,2
1,0,1,0,0.0,46.0,3
1,0,1,0,1.0,32.0,3
2,0,1,0,0.0,70.0,1
1,0,1,0,0.0,142.0,3
5,1,1,0,0.1666666666666666,75.0,2
2,4,2,0,0.0,49.0,2
7,0,2,0,0.0,316.0,2
1,0,1,0,0.0,199.0,2
2,0,1,0,0.0,26.0,2
2,4,2,0,0.0,93.0,2
3,0,2,0,0.0,49.0,2
1,1,2,1,0.0,36.0,2
3,1,1,0,0.0,332.0,1
1,0,3,0,0.0,38.0,2
3,3,2,0,0.0,93.0,2
4,4,2,0,0.0,47.0,2
3,4,2,0,0.0,93034.0,2
8,3,1,0,0.0,131.0,1
2,2,2,0,0.24473675,44.0,1
1,0,1,0,0.978947,12.0,3
4,0,2,0,0.25,15.0,1
5,1,1,0,0.1666666666666666,57.0,2
1,3,2,1,0.0,15.0,2
2,0,1,0,0.0,56.0,1
1,0,1,0,0.0,177.0,3
6,0,2,0,0.1968254,95.0,2
2,0,2,0,0.0,96.0,2
1,0,1,0,0.925373,27.0,3
3,0,2,0,0.3229166666666666,26.0,2
1,0,3,0,0.0,51.0,3
2,0,2,0,0.0,85.0,2
3,3,2,0,0.0,84.0,2
1,0,1,0,1.0,12.0,2
7,0,2,0,0.1428571428571428,66.0,2
1,0,1,0,1.0,6.0,3
4,4,2,0,0.0,89.0,2
2,3,2,0,0.0,51.0,2
3,4,2,0,0.0,355.0,2
3,0,2,0,0.0,18.0,2
2,0,2,0,0.0,71.0,2
4,4,2,0,0.0,85.0,2
3,0,1,0,0.2473405,340.0,1
2,3,2,0,0.1850746,26.0,2
8,0,2,0,0.0,40.0,2
2,0,1,0,0.469697,39.0,2
4,0,2,0,0.0,313.0,2
3,0,1,0,0.3333333333333333,128.0,2
4,1,2,0,0.0,137.0,2
3,0,1,0,0.0,108.0,2
3,1,1,1,0.0,16.0,2
2,0,1,0,0.0,32.0,2
2,0,1,0,0.0,82.0,2
1,1,1,1,0.4626865,26.0,2
2,0,2,0,0.484375,28.0,2
3,0,1,0,0.0,31.0,2
1,0,3,0,0.0,13.0,2
1,0,3,0,0.0,17.0,2
3,3,2,0,0.0,42.0,2
8,0,2,0,0.0,35.0,2
2,0,2,0,0.0,83.0,2
3,4,2,0,0.0,20.0,2
1,0,2,0,0.0,139.0,3
1,0,1,0,0.0,102.0,2
3,1,1,0,0.0,41.0,2
2,0,1,0,0.0,49.0,2
1,1,1,1,0.0,3.0,2
5,3,2,0,0.0,100.0,2
2,0,1,0,0.0,40.0,1
1,0,1,0,0.0,288.0,3
4,3,2,0,0.0,20.0,2
1,0,2,0,0.0,84.0,3
1,0,1,0,0.0,56.0,3
3,2,2,0,0.0,33.0,2
1,0,3,0,0.0,38.0,3
1,0,2,0,0.0,116.0,3
1,0,1,0,0.0,250.0,3
5,0,2,0,0.0,62.0,2
3,2,2,0,0.0,25.0,2
2,3,2,0,0.0,55.0,2
1,0,2,0,0.0,161.0,3
3,3,2,0,0.0,55.0,2
1,0,1,0,0.978947,11.0,2
1,0,1,0,1.0,62.0,2
3,0,2,0,0.0,31.0,2
2,3,2,0,0.2384615,18657.0,2
5,2,2,0,0.0,1113.0,1
1,0,1,0,0.0,24.0,2
1,0,1,0,1.0,17.0,3
2,0,2,0,0.0,106.0,2
3,0,2,0,0.6526313333333333,24.0,2
4,0,1,0,0.2,56.0,1
4,0,1,0,0.39375,32.0,2
1,0,1,0,0.0,113.0,3
1,1,2,1,0.0,29.0,2
2,3,2,0,0.1957894,17.0,2
3,4,2,0,0.0,602889.0,2
2,4,2,0,0.0,24.0,2
3,3,2,0,0.1666666666666666,154.0,1
1,3,3,1,0.0,9.0,2
2,3,2,0,0.1957894,29.0,2
1,0,2,0,0.96875,23.0,3
5,3,2,0,0.0,53.0,2
4,0,2,0,0.25,46.0,2
1,0,2,0,0.939394,24.0,3
5,0,2,0,0.0,24.0,1
2,3,2,0,0.0,65.0,2
1,0,3,0,0.0,39.0,2
2,3,2,0,0.0,18.0,2
3,4,2,0,0.1428571428571428,32.0,2
4,4,2,0,0.0,25.0,2
1,0,1,0,0.0,182.0,3
1,0,1,0,0.0,59.0,1
3,2,2,0,0.1878788,56.0,2
1,0,1,0,0.0,171.0,3
3,3,1,0,0.0,25.0,2
4,0,2,0,0.0,102.0,2
2,3,1,0,0.0,42.0,2
4,3,1,0,0.2683982857142857,27.0,2
2,3,1,0,0.19375,154.0,2
2,0,2,0,0.4894735,33.0,2
2,0,1,0,0.0,30.0,3
6,4,2,0,0.0,184.0,1
1,0,3,0,0.0,158.0,2
2,0,1,0,0.0,86.0,2
2,3,2,0,0.0,110.0,2
3,0,2,0,0.0,38.0,2
9,3,2,0,0.0,100.0,2
14,4,2,0,0.0,49.0,2
2,0,2,0,0.0,132.0,2
3,1,1,0,0.0,47.0,2
3,0,1,0,0.0,82.0,2
2,1,1,0,0.0,33.0,2
2,4,2,0,0.0,171.0,2
3,4,2,0,0.0,30.0,2
4,1,2,0,0.0,44.0,2
2,3,2,0,0.0,224.0,2
5,3,2,0,0.0,88.0,2
4,0,2,0,0.0,69.0,2
2,1,1,0,0.0,25.0,1
1,3,2,1,0.0,67.0,2
1,0,3,0,0.978947,9.0,3
11,1,1,0,0.0,77.0,1
1,0,1,0,0.0,44.0,2
1,1,1,1,0.0,15.0,2
7,2,2,0,0.0,233.0,1
2,4,2,0,0.0,53.0,2
1,0,1,0,0.0,125.0,2
3,0,2,0,0.0,75.0,2
2,4,2,0,0.0,97.0,2
1,0,1,0,0.946565,6.0,3
